modelo,repeticao,pergunta,edital,tema,item_esperado,configuracao,status,valores_esperados,erro_conferencia,correta,referenciada,correta_com_referencia,item_recuperado,citou_item,tokens_entrada,latencia_ms,resposta
Claude Haiku 4.5,2,q15-tec,MIB R2 — Tecnologias Digitais,documentação,7.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,16396,60299,"## Causas de Inabilitação e Eliminação de Proposta ### **Inabilitação** As propostas são inabilitadas quando: 1. **Não observam limites de valor solicitado à Finep** — ""As propostas que não observarem os limites quanto ao valor solicitado à Finep serão inabilitadas"" [c_79e5c0]. 2. **Não atendem aos critérios de habilitação** [c_5e31c6], que incluem: - Falta de elegibilidade das beneficiárias [c_5e31c6] - Não envio dos documentos e link de vídeo mencionados na seção 6 [c_5e31c6] - Não atendimento aos percentuais mínimos de contrapartida [c_5e31c6] - Não atendimento ao prazo máximo de execução [c_5e31c6] - Não aderência ao objetivo da Seleção Pública, ao grupo de concorrência ou à elegibilidade do arranjo [c_5e31c6] 3. **Falta de capacidade financeira para aporte de contrapartida** — ""A capacidade financeira para aporte de contrapartida será objeto de apreciação, conforme o item 7.1.7 e seguintes e poderá ensejar a inabilitação da proposta"" [c_687d3b]. 4. **Não envio de documentação faltante ou esclarecimentos no prazo solicitado** — ""O não atendimento no prazo mencionado acarretará na inabilitação da proposta"" [c_a7f9e5] (Finep concede até 10 (dez) dias). 5. **Envio de nova proposta"
Claude Haiku 4.5,2,q15-agr,Agricultura Familiar para ICTs 2026,documentação,11.1,Doc. inteiro,answered,true,contradiz,false,true,false,true,true,22722,30184,"# Causas de Inabilitação ou Eliminação por Questão Formal ## Na Etapa de Habilitação da Proposta A proposta será **eliminada** se não atender a pelo menos um destes requisitos formais: [sec-d1-11.1.3] 1. **Não realizar cadastro dentro do prazo** — Cadastro das instituições na Plataforma até 19/06/2026 às 17h00 (horário de Brasília). [sec-d1-10.4] [sec-d1-15.1] [sec-d1-15.2] 2. **Falta de elegibilidade** — A instituição proponente/convenente ou executora não se enquadrarem nos critérios do item 3 do Edital. [sec-d1-11.1] 3. **Excesso de coexecutores** — Apresentação de mais de 3 (três) coexecutores. [sec-d1-5.4] 4. **Falta de Política de Inovação** — Propostas com ICTs públicas executoras que não apresentem cópia da sua Política de Inovação. [sec-d1-5.7] 5. **Não atendimento à contrapartida obrigatória** — Propostas apresentadas por convenente estadual, municipal ou do Distrito Federal sem apresentar contrapartida financeira conforme percentuais da LDO 2026. [sec-d1-7.3] [sec-d1-8.1] 6. **Apresentação de múltiplas propostas como Executora Principal** — Se uma mesma ICT apresentar mais de 01 (uma) proposta como Executora Principal, todas as suas propostas serão eliminadas. [sec-d1-5."
Claude Haiku 4.5,2,q15-agr,Agricultura Familiar para ICTs 2026,documentação,11.1,RAG vetorial,answered,true,,true,true,true,true,true,3193,16491,"A proposta é eliminada por questão formal nos seguintes casos: ## **1. Não atendimento a Requisitos Formais (Etapa 11.1)** ""As propostas que não atenderem a pelo menos um dos Requisitos Formais para Habilitação da Proposta, serão eliminadas."" [c_59630d] Os requisitos formais são: | Requisito | Referência | | --- | --- | | Cadastro das instituições dentro do prazo | Item 10.4 e 15 | | Elegibilidade das instituições proponente/convenente e executora | Item 3 | | Quantidade máxima de coexecutores | Item 5.4 | | Apresentação de cópia da Política de Inovação (exclusivo para ICTs públicas) | Item 5.7 | | Atendimento à LDO 2026, quanto à contrapartida exigida a ser aportada na proposta | Itens 7.3 e 8 | [c_5260d8] ## **2. Inabilitação de Itens de Orçamento (Etapa 11.2)** ""A proposta será eliminada nesta etapa de Habilitação, caso o valor consolidado dos itens de orçamento inabilitados supere 30% do valor solicitado"" [c_b89e04] Além disso, ""Não será permitida a importação de bens ou serviços com similar nacional detentor de qualidade e preço equivalentes, exceto se constatada a impossibilidade do fornecimento do bem ou da prestação do serviço por empresa nacional, conforme disposto no art."
Claude Haiku 4.5,2,q15-agr,Agricultura Familiar para ICTs 2026,documentação,11.1,Configuração híbrida,partial,true,,true,false,false,true,true,15534,51787,"## Habilitação da Proposta (Item 11.1) A proposta é eliminada se não atender a **pelo menos um** dos 5 requisitos formais [c_59630d]: 1. Cadastro das instituições dentro do prazo [c_5260d8] 2. Elegibilidade das instituições proponente/convenente e executora [c_5260d8] 3. Quantidade máxima de coexecutores [c_5260d8] 4. Apresentação de cópia da Política de Inovação (exclusivo para ICTs públicas) [c_5260d8] 5. Atendimento à LDO 2026, quanto à contrapartida exigida a ser aportada na proposta [c_5260d8] ## Habilitação dos Itens de Orçamento (Item 11.2) A proposta é eliminada nesta etapa se **o valor consolidado dos itens de orçamento inabilitados supere 30% do valor solicitado** [c_b89e04]. Os itens são inabilitados por falha em [c_57ad7c]: - Adequação dos documentos previstos para a proposta - Atendimento ao tipo de despesas apoiadas - Percentual de itens de orçamento eliminados ## Requisitos de Valor (Item 7) A proposta também é eliminada se **não observar os limites de valor**: mínimo R$3.000.000,00 até máximo R$ 7.000.000,00 [c_7de105]. Se a proponente é estadual, municipal ou do Distrito Federal, a **falta de contrapartida financeira** nos percentuais da LDO 2026 também causa elimi"
Claude Haiku 4.5,2,q15-agr,Agricultura Familiar para ICTs 2026,documentação,11.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,15959,52793,"Uma proposta é eliminada por questão formal quando falha em qualquer uma das duas etapas eliminatórias de habilitação [c_5260d8] [c_57ad7c]: ## **1. Habilitação da Proposta (Etapa Eliminatória)** ""Essa etapa é eliminatória e consistirá no exame formal da proposta segundo os critérios abaixo definidos na presente Chamada"" [c_5260d8]. ""As propostas que não atenderem a pelo menos um dos Requisitos Formais para Habilitação da Proposta, serão eliminadas."" [c_59630d] Os requisitos são: 1. Cadastro das instituições dentro do prazo [c_5260d8] 2. Elegibilidade das instituições proponente/convenente e executora [c_5260d8] 3. Quantidade máxima de coexecutores [c_5260d8] 4. Apresentação de cópia da Política de Inovação (exclusivo para ICTs públicas) [c_5260d8] 5. Atendimento à LDO 2026, quanto à contrapartida exigida a ser aportada na proposta [c_5260d8] ## **2. Habilitação dos Itens de Orçamento (Etapa Eliminatória)** ""Essa etapa é eliminatória e consistirá no exame formal dos itens de orçamento segundo os critérios abaixo definidos na presente Chamada"" [c_57ad7c]. Os requisitos são: 1. Adequação dos documentos previstos para a proposta [c_57ad7c] 2. Atendimento ao tipo de despesas apoiadas ["
Claude Haiku 4.5,3,q01-reg,Subvenção Regional,valores,3.1,Doc. inteiro,answered,true,,true,true,true,true,true,17193,9663,"O valor total de recursos previsto para esta chamada é R$ 300.000.000,00 (trezentos milhões de reais), dividido entre os grupos de concorrência conforme segue: [sec-d2-3.1] - R$ 150.000.000,00 (cento e cinquenta milhões de reais) para projetos realizados na região Nordeste [sec-d2-3.1] - R$ 100.000.000,00 (cem milhões de reais) para projetos realizados na região Centro-Oeste [sec-d2-3.1] - R$ 50.000.000,00 (cinquenta milhões de reais) para projetos realizados na região Norte [sec-d2-3.1] Este limite previsto poderá ser suplementado em função de acréscimo de recursos orçamentários e financeiros. [sec-d2-3.1.1] Caso haja recursos remanescentes em algum grupo de concorrência, estes serão realocados nos projetos de outros grupos de concorrência, respeitando a ordem de classificação dos projetos após a etapa de Análise de Mérito. [sec-d2-3.1.2]"
Claude Haiku 4.5,3,q01-reg,Subvenção Regional,valores,3.1,RAG vetorial,answered,true,,true,true,true,true,true,7677,11410,"O valor total de recursos previsto para esta chamada é **R$ 300.000.000,00 (trezentos milhões de reais)**, dividido da seguinte forma [c_0b1ae5]: - R$ 150.000.000,00 (cento e cinquenta milhões de reais) para projetos realizados na região Nordeste - R$ 100.000.000,00 (cem milhões de reais) para projetos realizados na região Centro-Oeste - R$ 50.000.000,00 (cinquenta milhões de reais) para projetos realizados na região Norte **Observação:** O limite previsto poderá ser suplementado em função de acréscimo de recursos orçamentários e financeiros [c_0b1ae5]. Adicionalmente, caso haja recursos remanescentes em algum dos grupos de concorrência, estes serão realocados nos projetos de outros grupos, respeitando a ordem de classificação após a etapa de Análise de Mérito [c_0b1ae5]."
Claude Haiku 4.5,3,q01-reg,Subvenção Regional,valores,3.1,Configuração híbrida,answered,true,,true,true,true,true,true,8547,8309,"O valor total de recursos previsto para esta chamada é **R$ 300.000.000,00 (trezentos milhões de reais)**, dividido entre os grupos de concorrência regional: [c_0b1ae5] - **R$ 150.000.000,00** para projetos na região Nordeste [c_0b1ae5] - **R$ 100.000.000,00** para projetos na região Centro-Oeste [c_0b1ae5] - **R$ 50.000.000,00** para projetos na região Norte [c_0b1ae5] Este limite poderá ser suplementado em função de acréscimo de recursos orçamentários e financeiros [c_0b1ae5]."
Claude Haiku 4.5,3,q01-reg,Subvenção Regional,valores,3.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,8685,8233,"O valor total de recursos previsto para esta Seleção Pública é **R$ 300.000.000,00 (trezentos milhões de reais)**, dividido entre os seguintes grupos de concorrência: [c_0b1ae5] - R$ 150.000.000,00 (cento e cinquenta milhões de reais) para projetos na região Nordeste [c_0b1ae5] - R$ 100.000.000,00 (cem milhões de reais) para projetos na região Centro-Oeste [c_0b1ae5] - R$ 50.000.000,00 (cinquenta milhões de reais) para projetos na região Norte [c_0b1ae5] Este limite poderá ser suplementado em caso de acréscimo de recursos orçamentários e financeiros. [c_0b1ae5]"
Claude Haiku 4.5,3,q01-tec,MIB R2 — Tecnologias Digitais,valores,4,Doc. inteiro,answered,true,,true,true,true,true,true,20141,7823,"O valor total de recursos previsto para esta chamada é de **R$ 300.000.000,00 (trezentos milhões de reais)** [sec-d2-4]. Dentro desse montante: - **Mínimo destinado a regiões Norte, Nordeste e Centro-Oeste**: R$ 90.000.000,00 (noventa milhões de reais) [sec-d2-4]; - **Máximo por grupo de concorrência (linha temática)**: R$ 100.000.000,00 (cem milhões de reais) [sec-d2-4]."
Claude Haiku 4.5,3,q01-tec,MIB R2 — Tecnologias Digitais,valores,4,RAG vetorial,answered,true,,true,true,true,true,true,6152,6893,"O valor total de recursos disponibilizados para esta Seleção Pública é de **R$ 300.000.000,00 (trezentos milhões de reais)** [c_6ffd27]. Deste total, será assegurada destinação mínima de **R$ 90.000.000,00 (noventa milhões de reais)** a projetos cujas principais atividades de execução ocorram nas regiões Norte, Nordeste ou Centro-Oeste [c_6ffd27]. Adicionalmente, poderão ser concedidos recursos para apoio a projetos de um mesmo Grupo de Concorrência (linha temática) até o limite de **R$ 100.000.000,00 (cem milhões de reais)** [c_6ffd27]."
Claude Haiku 4.5,3,q01-tec,MIB R2 — Tecnologias Digitais,valores,4,Configuração híbrida,answered,true,,true,true,true,true,true,7184,8535,"O valor total de recursos disponibilizados para esta Seleção Pública é de **R$ 300.000.000,00 (trezentos milhões de reais)** [c_6ffd27]. **Alocação desse montante:** - **Destinação mínima regional**: Do total, será assegurada a destinação mínima de R$ 90.000.000,00 (noventa milhões de reais) a projetos cujas principais atividades de execução ocorram nas regiões Norte, Nordeste ou Centro-Oeste [c_6ffd27]; - **Limite por linha temática**: Poderão ser concedidos recursos não reembolsáveis para apoio a projetos de um mesmo Grupo de Concorrência (linha temática) até o limite de R$ 100.000.000,00 (cem milhões de reais) [c_6ffd27]."
Claude Haiku 4.5,3,q01-tec,MIB R2 — Tecnologias Digitais,valores,4,Configuração com busca adicional,answered,true,,true,true,true,true,true,7324,9171,"O valor total de recursos disponíveis para esta Seleção Pública é R$ 300.000.000,00 (trezentos milhões de reais) [c_6ffd27]. Deste montante, assegura-se uma destinação mínima de R$ 90.000.000,00 (noventa milhões de reais) a projetos cujas principais atividades de execução ocorram nas regiões Norte, Nordeste ou Centro-Oeste [c_6ffd27]. Adicionalmente, poderão ser concedidos recursos não reembolsáveis para apoio a projetos de um mesmo Grupo de Concorrência (linha temática) até o limite de R$ 100.000.000,00 (cem milhões de reais) [c_6ffd27]."
Claude Haiku 4.5,3,q01-agr,Agricultura Familiar para ICTs 2026,valores,4.1,Doc. inteiro,answered,true,,true,true,true,true,true,22713,8448,"O valor total de recursos previsto para esta chamada é R$ 150.000.000,00 (cento e cinquenta milhões de reais), distribuído da seguinte forma: [sec-d1-4.1] - Linha Temática 1 (Bioinsumos): R$ 50.000.000,00 (cinquenta milhões de reais) [sec-d1-4.1.1] - Linha Temática 2 (Sistemas de produção agroecológicos e orgânicos): R$ 50.000.000,00 (cinquenta milhões de reais) [sec-d1-4.1.2] - Linha Temática 3 (Soluções digitais para a pequena propriedade rural): R$ 25.000.000,00 (vinte e cinco milhões de reais) [sec-d1-4.1.3] - Linha Temática 4 (Aquicultura de espécies nativas): R$ 25.000.000,00 (vinte e cinco milhões de reais) [sec-d1-4.1.4]"
Claude Haiku 4.5,3,q01-agr,Agricultura Familiar para ICTs 2026,valores,4.1,RAG vetorial,answered,true,,true,true,true,true,true,5242,12673,"O valor total de recursos previsto para esta chamada é **R$ 150.000.000,00 (cento e cinquenta milhões de reais)** [c_b46a8e] (item 4.1, seção ""Recursos Financeiros a Serem Concedidos""), distribuído entre as linhas temáticas da seguinte forma: - Linha Temática 1: R$ 50.000.000,00 (cinquenta milhões de reais) [c_b46a8e] - Linha Temática 2: R$ 50.000.000,00 (cinquenta milhões de reais) [c_b46a8e] - Linha Temática 3: R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_b46a8e] - Linha Temática 4: R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_b46a8e] Ressalte-se que não havendo demanda qualificada suficiente em alguma linha temática, os valores poderão ser realocados entre as linhas, respeitados os critérios de ranqueamento do edital [c_b46a8e]."
Claude Haiku 4.5,3,q01-agr,Agricultura Familiar para ICTs 2026,valores,4.1,Configuração híbrida,answered,true,,true,true,true,true,true,7859,8677,"O valor total de recursos previsto para esta chamada é de **R$ 150.000.000,00 (cento e cinquenta milhões de reais)** [c_b46a8e], distribuído da seguinte forma: - Linha Temática 1: R$ 50.000.000,00 (cinquenta milhões de reais) [c_b46a8e] - Linha Temática 2: R$ 50.000.000,00 (cinquenta milhões de reais) [c_b46a8e] - Linha Temática 3: R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_b46a8e] - Linha Temática 4: R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_b46a8e] Os recursos são não reembolsáveis do Fundo Nacional de Desenvolvimento Científico e Tecnológico (FNDCT) [c_b46a8e]."
Claude Haiku 4.5,3,q01-agr,Agricultura Familiar para ICTs 2026,valores,4.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,7999,9867,"O valor total de recursos previsto para esta Chamada Pública é **R$ 150.000.000,00 (cento e cinquenta milhões de reais)** [c_b46a8e], desdobrados da seguinte forma: - Linha Temática 1: R$ 50.000.000,00 (cinquenta milhões de reais) [c_b46a8e] - Linha Temática 2: R$ 50.000.000,00 (cinquenta milhões de reais) [c_b46a8e] - Linha Temática 3: R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_b46a8e] - Linha Temática 4: R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_b46a8e] Esses recursos são não reembolsáveis e provenientes do Fundo Nacional de Desenvolvimento Científico e Tecnológico (FNDCT) [c_b46a8e]."
Claude Haiku 4.5,3,q02-reg,Subvenção Regional,valores,8.1,Doc. inteiro,answered,true,,true,true,true,true,true,17199,6293,"O valor máximo que pode ser solicitado à Finep por proposta é R$ 5.000.000,00 (cinco milhões de reais). [sec-d2-8.1]"
Claude Haiku 4.5,3,q02-reg,Subvenção Regional,valores,8.1,RAG vetorial,answered,true,,true,true,true,true,true,8107,8951,"O valor máximo que pode ser solicitado à Finep por proposta é **R$ 5.000.000,00 (cinco milhões de reais)** [c_dcd497]. O valor solicitado deverá enquadrar-se entre o mínimo de R$ 2.000.000,00 (dois milhões de reais) e esse máximo, sendo obrigatório o respeito a esses limites. Propostas que não observarem esses limites serão inabilitadas [c_dcd497]."
Claude Haiku 4.5,3,q02-reg,Subvenção Regional,valores,8.1,Configuração híbrida,answered,true,,true,true,true,true,true,7739,5994,"O valor máximo que pode ser solicitado à Finep por proposta é **R$ 5.000.000,00 (cinco milhões de reais)** [c_3f5084]. Propostas que não observarem esse limite serão inabilitadas [c_3f5084]."
Claude Haiku 4.5,3,q02-reg,Subvenção Regional,valores,8.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,7877,6225,"O valor máximo que pode ser solicitado à Finep por proposta é **R$ 5.000.000,00 (cinco milhões de reais)** [c_3f5084]. As propostas que não observarem esse limite serão inabilitadas [c_3f5084]."
Claude Haiku 4.5,3,q02-tec,MIB R2 — Tecnologias Digitais,valores,5,Doc. inteiro,answered,true,,true,false,false,true,true,20146,10514,"O valor máximo solicitado à Finep por proposta varia conforme o formato de arranjo: **Arranjo Simples:** R$ 25.000.000,00 (vinte e cinco milhões de reais) [sec-d2-5] **Arranjo em Rede:** R$ 40.000.000,00 (quarenta milhões de reais) [sec-d2-5] As propostas que não observarem esses limites serão inabilitadas [sec-d1-4.2.2]."
Claude Haiku 4.5,3,q02-tec,MIB R2 — Tecnologias Digitais,valores,5,RAG vetorial,answered,true,,true,false,false,true,true,6000,12598,"O valor máximo solicitado à Finep por proposta depende do formato de arranjo: - **Arranjo Simples:** máximo de R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_3ad074] - **Arranjo em Rede:** máximo de R$ 40.000.000,00 (quarenta milhões de reais) [c_3ad074] As propostas que não observarem esses limites serão inabilitadas [c_79e5c0]."
Claude Haiku 4.5,3,q02-tec,MIB R2 — Tecnologias Digitais,valores,5,Configuração híbrida,answered,true,,true,true,true,true,true,18153,22293,"O valor máximo solicitado à Finep por proposta varia conforme o formato de arranjo [c_9e83d8]: - **Arranjo Simples**: máximo de R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_9e83d8]; - **Arranjo em Rede**: máximo de R$ 40.000.000,00 (quarenta milhões de reais) [c_9e83d8]. As propostas que não observarem esses limites de valor serão inabilitadas [c_79e5c0]."
Claude Haiku 4.5,3,q02-tec,MIB R2 — Tecnologias Digitais,valores,5,Configuração com busca adicional,answered,true,,true,true,true,true,true,18425,18128,"O valor máximo solicitado à Finep varia conforme o formato de arranjo [c_9e83d8]: **Arranjo Simples:** R$ 25.000.000,00 (vinte e cinco milhões de reais) [c_9e83d8]. **Arranjo em Rede:** R$ 40.000.000,00 (quarenta milhões de reais) [c_9e83d8]. As propostas que não observarem os limites quanto ao valor solicitado à Finep serão inabilitadas [c_79e5c0]."
Claude Haiku 4.5,3,q02-agr,Agricultura Familiar para ICTs 2026,valores,7.1,Doc. inteiro,answered,true,,true,true,true,true,true,22721,6045,"O valor máximo que pode ser solicitado à Finep por proposta é **R$ 7.000.000,00 (sete milhões de reais)** exclusivamente para o desenvolvimento do projeto. [sec-d1-7.1] O valor mínimo é R$ 3.000.000,00 (três milhões de reais). Propostas que não observarem esses limites serão eliminadas. [sec-d1-7.2]"
Claude Haiku 4.5,3,q02-agr,Agricultura Familiar para ICTs 2026,valores,7.1,RAG vetorial,answered,true,,true,true,true,true,true,6098,6728,"O valor máximo que pode ser solicitado à Finep por proposta é de **R$ 7.000.000,00 (sete milhões de reais)**, exclusivamente para o desenvolvimento do projeto [c_59c64f]."
Claude Haiku 4.5,3,q02-agr,Agricultura Familiar para ICTs 2026,valores,7.1,Configuração híbrida,answered,true,,true,true,true,true,true,7523,7239,"O valor máximo que pode ser solicitado à Finep por proposta é **R$ 7.000.000,00 (sete milhões de reais)**, exclusivamente para o desenvolvimento do projeto [c_7de105]. O valor mínimo é R$3.000.000,00 (três milhões de reais) [c_7de105], sendo que propostas fora desses limites serão eliminadas [c_7de105]."
Claude Haiku 4.5,3,q02-agr,Agricultura Familiar para ICTs 2026,valores,7.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,7662,7587,"O valor máximo que pode ser solicitado à Finep por proposta é **R$ 7.000.000,00 (sete milhões de reais)** exclusivamente para o desenvolvimento do projeto. [c_7de105] O valor mínimo é R$3.000.000,00 (três milhões de reais). As propostas que não observarem estes limites serão eliminadas. [c_7de105]"
Claude Haiku 4.5,3,q03-reg,Subvenção Regional,valores,9.5,Doc. inteiro,answered,true,,true,true,true,true,true,17204,21427,"# Contrapartida Exigida A contrapartida é **obrigatória** [sec-d2-9.1]. O percentual mínimo exigido é definido de acordo com o porte da empresa, calculado sobre o **valor total da proposta** [sec-d2-9.5]: | Classificação por Porte | Receita Operacional Bruta | Percentual Mínimo | | --- | --- | --- | | Microempresa e Empresa de Pequeno Porte | Inferior a R$ 4.800.000,00 | 5,00% | | Pequena Empresa | De R$ 4.800.000,01 a R$ 16.000.000,00 | 10,00% | | Média Empresa I | De R$ 16.000.000,01 a R$ 90.000.000,00 | 20,00% | [sec-d2-9.5] ## Determinação do Porte Quando há **coexecutora(s)**, considera-se o faturamento **da empresa de maior porte** no exercício de 2025 (ou o mais recente disponível) para enquadramento [sec-d2-9.2]. A apuração do percentual também inclui o maior faturamento das empresas integrantes da proposta ou de grupo econômico que eventualmente integrem [sec-d2-9.2.1]. ## Quem Pode Aportar a Contrapartida A contrapartida **poderá ser aportada pela proponente e/ou coexecutora(s), não sendo obrigatório que o aporte seja realizado por todas as empresas da proposta** [sec-d2-9.2.2]. ## Formas de Integralização **1. Depósito em conta corrente exclusiva:** Previamente à liberaç"
Claude Haiku 4.5,3,q03-reg,Subvenção Regional,valores,9.5,RAG vetorial,answered,true,,true,true,true,true,true,7590,20710,"## Percentuais Mínimos de Contrapartida Os percentuais mínimos variam conforme o porte da empresa, calculados sobre o valor total da proposta [c_d01218]: | Porte | Receita Operacional Bruta | Contrapartida Mínima | |-------|---------------------------|----------------------| | Microempresa e Empresa de Pequeno Porte | Inferior a R$ 4.800.000,00 | 5,00% | | Pequena Empresa | De R$ 4.800.000,01 a R$ 16.000.000,00 | 10,00% | | Média Empresa I | De R$ 16.000.000,01 a R$ 90.000.000,00 | 20,00% | O enquadramento de porte é definido pelo maior faturamento das empresas integrantes da proposta no exercício de 2025 (ou o mais recente disponível) [c_d01218]. ## Formas de Integralização **1. Depósito prévio em conta corrente exclusiva** Previamente à liberação de cada parcela do projeto, é obrigatório o depósito dos recursos da contrapartida financeira em conta corrente exclusiva para movimentação desses recursos [c_d01218]. **2. Demonstrativo de gastos já realizados** Alternativamente, caso a empresa já tenha realizado gastos (observadas as regras do edital), poderá apresentar demonstrativo de sua utilização e realizar o depósito do valor remanescente não comprovado [c_d01218]. **3. Financiam"
Claude Haiku 4.5,3,q03-reg,Subvenção Regional,valores,9.5,Configuração híbrida,answered,true,,true,true,true,true,true,8605,22621,"## Contrapartida Financeira Exigida Os percentuais mínimos de contrapartida variam conforme o porte da empresa, calculados sobre o valor total da proposta [c_d01218]: | Classificação por Porte | Receita Operacional Bruta | Percentual Mínimo | |---|---|---| | Microempresa e Empresa de Pequeno Porte | Inferior a R$ 4.800.000,00 | 5,00% | | Pequena Empresa | De R$ 4.800.000,01 a R$ 16.000.000,00 | 10,00% | | Média Empresa I | De R$ 16.000.000,01 a R$ 90.000.000,00 | 20,00% | **Definição do porte em casos de múltiplas empresas:** No caso de proposta com coexecutora(s), considera-se o faturamento da empresa de maior porte no exercício de 2025 (ou o mais recente disponível) para fins de enquadramento [c_d01218]. **Quem aporta:** A contrapartida poderá ser aportada pela proponente e/ou coexecutora(s), não sendo obrigatório que o aporte seja realizado por todas as empresas [c_d01218]. ## Formas de Integralização **1. Depósito em conta exclusiva:** Previamente à liberação de cada parcela do financiamento, será obrigatório o depósito dos recursos da parcela de contrapartida financeira em conta corrente exclusiva para movimentação desses recursos [c_d01218]. **2. Comprovação de gastos anterio"
Claude Haiku 4.5,3,q03-reg,Subvenção Regional,valores,9.5,Configuração com busca adicional,answered,true,,true,true,true,true,true,8744,20149,"## Contrapartida Exigida A contrapartida financeira é **obrigatória** para qualquer apoio da Finep neste edital [c_d01218]. O percentual mínimo é determinado pelo **porte da empresa**, calculado sobre o valor total da proposta [c_d01218]: | Classificação | Receita Operacional Bruta | Contrapartida Mínima | |---|---|---| | Microempresa e Empresa de Pequeno Porte | Inferior a R$ 4.800.000,00 | 5,00% | | Pequena Empresa | De R$ 4.800.000,01 a R$ 16.000.000,00 | 10,00% | | Média Empresa I | De R$ 16.000.000,01 a R$ 90.000.000,00 | 20,00% | Para propostas com **coexecutoras**, o porte é definido pelo faturamento da empresa de maior porte em 2025 [c_d01218]. --- ## Formas de Integralização ### 1. Depósito em Conta Corrente Exclusiva Previamente à liberação de cada parcela, é obrigatório depositar os recursos da contrapartida em conta corrente exclusiva para essa movimentação [c_d01218]. ### 2. Demonstração de Gastos Já Realizados Alternativamente, caso a empresa já tenha realizado gastos (conforme item 8.2), poderá apresentar demonstrativo de sua utilização e depositar apenas o valor remanescente não comprovado [c_d01218]. ### 3. Financiamento da Contrapartida A empresa pode solicitar à "
Claude Haiku 4.5,3,q03-tec,MIB R2 — Tecnologias Digitais,valores,6,Doc. inteiro,answered,true,contradiz,false,false,false,true,true,20152,17712,"# Contrapartida Exigida e Formas de Integralização ## Valor da Contrapartida A contrapartida é **obrigatória** e seu percentual varia conforme o **porte da empresa de maior faturamento** e o **tipo de arranjo** (Simples ou Rede) [sec-d2-6]: | Porte | Faturamento | Arranjo Simples | Arranjo em Rede | |-------|------------|-----------------|-----------------| | Microempresa/Pequeno Porte | Até R$ 4.800.000,00 | 5,0% | — | | Pequena Empresa | R$ 4.800.000,01 a R$ 16.000.000,00 | 10,0% | — | | Média Empresa I | R$ 16.000.000,01 a R$ 90.000.000,00 | 30,0% | 15,0% | | Média Empresa II | R$ 90.000.000,01 a R$ 300.000.000,00 | 40,0% | 20,0% | | Grande Empresa | Acima de R$ 300.000.000,01 | 50,0% | 25,0% | A apuração do percentual será feita com base no **maior faturamento das empresas integrantes da proposta ou do grupo econômico** [sec-d1-4.5.1]. ## Quem Pode Aportar a Contrapartida A contrapartida pode ser aportada **pela proponente e/ou coexecutora(s), não sendo obrigatório que o aporte seja realizado por todas as empresas** [sec-d1-4.5.1.1]. ## Formas de Integralização **1. Depósito em conta corrente exclusiva** Previamente à liberação de cada parcela, será obrigatório o depósito dos r"
Claude Haiku 4.5,3,q03-tec,MIB R2 — Tecnologias Digitais,valores,6,RAG vetorial,answered,true,inexistente,false,false,false,true,true,7006,13949,"# Contrapartida Exigida: Percentuais e Formas de Integralização ## Percentuais Conforme Porte da Empresa O aporte de contrapartida financeira é obrigatório [c_f361a1]. Os percentuais mínimos variam conforme o porte da empresa e o tipo de arranjo: **Arranjo Simples:** - Microempresa e Empresa de Pequeno Porte (receita inferior a R$ 4.800.000,00): 5,0% [c_f361a1] - Pequena Empresa (R$ 4.800.000,00 a R$ 16.000.000,00): 10,0% [c_f361a1] - Média Empresa I (R$ 16.000.000,01 a R$ 90.000.000,00): 30,0% [c_f361a1] - Média Empresa II (R$ 90.000.000,01 a R$ 300.000.000,00): 40,0% [c_f361a1] - Grande Empresa (acima de R$ 300.000.000,01): 50,0% [c_f361a1] **Arranjo em Rede:** - Média Empresa I: 15,0% [c_f361a1] - Média Empresa II: 20,0% [c_f361a1] - Grande Empresa: 25,0% [c_f361a1] *Nota: Microempresas e Pequenas Empresas não participam de Arranjo em Rede conforme os trechos.* ## Enquadramento de Porte Para propostas com mais de uma empresa, considera-se **o maior faturamento das empresas integrantes da proposta ou do grupo econômico** [c_687d3b]. ## Formas de Integralização **1. Aporte direto:** A contrapartida poderá ser aportada pela proponente e/ou coexecutora(s), **não sendo obrigatório qu"
